"aou","stateroute","n","occ","trans"
7610,85119,15,1,"core"
7610,85120,3,0.2,"trans"
7610,85123,3,0.2,"trans"
7610,85155,12,0.8,"core"
7610,85170,15,1,"core"
7610,85206,15,1,"core"
7610,85901,15,1,"core"
7610,85902,15,1,"core"
7610,85903,15,1,"core"
7610,87006,15,1,"core"
7610,87011,15,1,"core"
7610,87018,15,1,"core"
7610,88002,15,1,"core"
7610,88008,15,1,"core"
7610,88026,15,1,"core"
7610,88029,15,1,"core"
7610,88030,15,1,"core"
7610,88040,15,1,"core"
7610,88116,15,1,"core"
7610,88904,12,0.8,"core"
7610,88905,15,1,"core"
7610,88910,14,0.933333333333333,"core"
7610,88914,14,0.933333333333333,"core"
7610,88916,15,1,"core"
7610,88924,15,1,"core"
7610,89003,15,1,"core"
7610,89024,15,1,"core"
7610,89027,15,1,"core"
7610,89030,15,1,"core"
7610,89040,15,1,"core"
7610,89044,15,1,"core"
7610,89070,15,1,"core"
7610,89071,15,1,"core"
7610,89908,15,1,"core"
7610,89910,15,1,"core"
7610,90001,15,1,"core"
7610,90002,15,1,"core"
7610,90024,15,1,"core"
7610,90027,15,1,"core"
7610,90029,15,1,"core"
7610,90030,15,1,"core"
7610,90034,15,1,"core"
7610,90046,15,1,"core"
7610,90053,15,1,"core"
7610,90903,15,1,"core"
7610,91003,15,1,"core"
7610,91007,15,1,"core"
7610,91011,15,1,"core"
7610,91015,15,1,"core"
7610,91016,15,1,"core"
7610,91023,15,1,"core"
7610,91033,15,1,"core"
7610,91035,15,1,"core"
7610,91038,15,1,"core"
7610,91039,15,1,"core"
7610,91043,15,1,"core"
7610,91066,15,1,"core"
7610,91068,15,1,"core"
7610,92001,15,1,"core"
7610,92007,15,1,"core"
7610,92026,15,1,"core"
7610,92042,15,1,"core"
7610,92051,15,1,"core"
7610,92082,15,1,"core"
7610,92150,14,0.933333333333333,"core"
7610,92901,15,1,"core"
7630,3010,14,0.933333333333333,"core"
7630,3021,15,1,"core"
7630,3024,15,1,"core"
7630,3321,15,1,"core"
7630,3403,11,0.733333333333333,"core"
7630,3420,15,1,"core"
7630,3429,15,1,"core"
7630,4010,8,0.533333333333333,"core"
7630,4105,15,1,"core"
7630,4125,15,1,"core"
7630,11003,15,1,"core"
7630,11005,2,0.133333333333333,"trans"
7630,11010,4,0.266666666666667,"trans"
7630,11029,2,0.133333333333333,"trans"
7630,11033,9,0.6,"core"
7630,11081,15,1,"core"
7630,11270,10,0.666666666666667,"core"
7630,14075,15,1,"core"
7630,14902,2,0.133333333333333,"trans"
7630,33002,15,1,"core"
7630,33006,15,1,"core"
7630,33012,3,0.2,"trans"
7630,33029,11,0.733333333333333,"core"
7630,33209,1,0.0666666666666667,"trans"
7630,53015,13,0.866666666666667,"core"
7630,53075,4,0.266666666666667,"trans"
7630,53086,11,0.733333333333333,"core"
